,Year,From country,Votes,Country,Own,English,Other,has_border,migration_band,migration_year,code,population,count,prop_emigrants,Gender,comps_since_last_win
117,2023,BG,0,Serbia,True,True,False,1.0,2020.0,2020.0,RS,6899126.0,1155.0,0.0001674125099324,male,15
118,2023,HR,0,Serbia,True,True,False,1.0,2020.0,2020.0,RS,6899126.0,288708.0,0.0418470397554704,male,15
119,2023,CY,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,174.0,2.5220585911896663e-05,male,15
120,2023,CZ,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,523.0,7.580670363173538e-05,male,15
121,2023,DK,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,184.0,2.66700448723505e-05,male,15
122,2023,EE,0,Serbia,True,True,False,0.0,0.0,0.0,RS,6899126.0,0.0,0.0,male,15
123,2023,FI,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,33.0,4.783214569497644e-06,male,15
124,2023,FR,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,5490.0,0.0007957529692891,male,15
125,2023,GE,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,47.0,6.812457114133008e-06,male,15
126,2023,DE,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,16392.0,0.0023759531279759,male,15
127,2023,GR,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,930.0,0.0001347996833222,male,15
128,2023,HU,0,Serbia,True,True,False,1.0,2020.0,2020.0,RS,6899126.0,1833.0,0.0002656858274511,male,15
129,2023,IS,0,Serbia,True,True,False,0.0,0.0,0.0,RS,6899126.0,0.0,0.0,male,15
130,2023,IE,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,51.0,7.39224069831454e-06,male,15
131,2023,IL,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,109.0,1.5799102668946762e-05,male,15
132,2023,IT,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,1958.0,0.0002838040644568,male,15
133,2023,LV,0,Serbia,True,True,False,0.0,0.0,0.0,RS,6899126.0,0.0,0.0,male,15
134,2023,LT,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,27.0,3.913539193225345e-06,male,15
135,2023,MT,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,52.0,7.537186594359924e-06,male,15
136,2023,MD,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,233.0,3.377239377857427e-05,male,15
137,2023,MC,0,Serbia,True,True,False,0.0,0.0,0.0,RS,6899126.0,0.0,0.0,male,15
138,2023,ME,0,Serbia,True,True,False,1.0,2020.0,2020.0,RS,6899126.0,72596.0,0.0105224922693106,male,15
139,2023,NL,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,764.0,0.0001107386645786,male,15
140,2023,MK,0,Serbia,True,True,False,1.0,2020.0,2020.0,RS,6899126.0,47637.0,0.0069047876499139,male,15
141,2023,NO,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,139.0,2.014747955030825e-05,male,15
142,2023,PL,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,675.0,9.783847983063362e-05,male,15
143,2023,PT,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,38.0,5.507944049724559e-06,male,15
144,2023,RO,0,Serbia,True,True,False,1.0,2020.0,2020.0,RS,6899126.0,3675.0,0.0005326761679667,male,15
145,2023,RU,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,2999.0,0.0004346927422401,male,15
146,2023,SM,0,Serbia,True,True,False,0.0,0.0,0.0,RS,6899126.0,0.0,0.0,male,15
147,2023,YU,0,Serbia,True,True,False,0.0,0.0,0.0,RS,6899126.0,0.0,0.0,male,15
148,2023,SK,0,Serbia,True,True,False,0.0,2015.0,2015.0,RS,6899126.0,476.0,6.708587823941287e-05,male,15
149,2023,SI,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,11139.0,0.0016145523360495,male,15
150,2023,ES,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,159.0,2.304639747121592e-05,male,15
151,2023,SE,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,1212.0,0.000175674426007,male,15
152,2023,CH,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,2910.0,0.000421792557492,male,15
153,2023,TR,0,Serbia,True,True,False,0.0,2015.0,2015.0,RS,6899126.0,388.0,5.468344696826091e-05,male,15
154,2023,UA,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,1297.0,0.0001879948271708,male,15
155,2023,GB,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,658.0,9.537439959786212e-05,male,15
156,2023,YU,0,Serbia,True,True,False,0.0,0.0,0.0,RS,6899126.0,0.0,0.0,male,15
157,2023,CZ,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,523.0,7.580670363173538e-05,male,15
158,2023,MK,0,Serbia,True,True,False,1.0,2020.0,2020.0,RS,6899126.0,47637.0,0.0069047876499139,male,15
159,2023,RU,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,2999.0,0.0004346927422401,male,15
160,2023,NL,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,764.0,0.0001107386645786,male,15
161,2023,MD,0,Serbia,True,True,False,0.0,2020.0,2020.0,RS,6899126.0,233.0,3.377239377857427e-05,male,15
162,2023,AL,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,12.0,6.314297305531482e-06,group,20
163,2023,AD,0,Latvia,False,True,False,0.0,2010.0,2010.0,LV,1900449.0,1.0,4.7674554421695734e-07,group,20
164,2023,AM,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,708.0,0.0003725435410263,group,20
165,2023,AU,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,111.0,5.8407250076166215e-05,group,20
166,2023,AT,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,101.0,5.314533565488998e-05,group,20
167,2023,AZ,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,1953.0,0.0010276518864752,group,20
168,2023,BY,0,Latvia,False,True,False,1.0,2020.0,2020.0,LV,1900449.0,42251.0,0.0222321146213342,group,20
169,2023,BE,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,123.0,6.47215473816977e-05,group,20
170,2023,BA,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,9.0,4.735722979148612e-06,group,20
171,2023,BG,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,112.0,5.893344151829384e-05,group,20
172,2023,HR,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,8.0,4.209531537020988e-06,group,20
173,2023,CY,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,59.0,3.104529508552979e-05,group,20
174,2023,CZ,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,159.0,8.366443929829214e-05,group,20
175,2023,DK,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,238.0,0.0001252335632263,group,20
176,2023,EE,0,Latvia,False,True,False,1.0,2020.0,2020.0,LV,1900449.0,2847.0,0.0014980670357373,group,20
177,2023,FI,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,151.0,7.945490776127116e-05,group,20
178,2023,FR,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,279.0,0.0001468074123536,group,20
179,2023,GE,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,1285.0,0.0006761560031339,group,20
180,2023,DE,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,2163.0,0.001138152089322,group,20
181,2023,GR,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,51.0,2.68357635485088e-05,group,20
182,2023,HU,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,183.0,9.629303390935512e-05,group,20
183,2023,IS,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,53.0,2.7888146432764048e-05,group,20
184,2023,IE,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,936.0,0.0004925151898314,group,20
185,2023,IL,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,108.0,5.682867574978334e-05,group,20
186,2023,IT,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,328.0,0.0001725907930178,group,20
187,2023,LT,0,Latvia,False,True,False,1.0,2020.0,2020.0,LV,1900449.0,14209.0,0.0074766542011914,group,20
188,2023,MT,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,23.0,1.210240316893534e-05,group,20
189,2023,MD,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,1707.0,0.0008982087917118,group,20
190,2023,MC,0,Latvia,False,True,False,0.0,2010.0,2010.0,LV,1900449.0,0.0,0.0,group,20
191,2023,ME,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,1.0,5.261914421276235e-07,group,20
192,2023,NL,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,161.0,8.471682218254739e-05,group,20
193,2023,MK,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,17.0,8.9452545161696e-06,group,20
194,2023,NO,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,443.0,0.0002331028088625,group,20
195,2023,PL,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,767.0,0.0004035888361118,group,20
196,2023,PT,0,Latvia,False,True,False,0.0,2015.0,2015.0,LV,1900449.0,48.0,2.427274065031729e-05,group,20
197,2023,RO,0,Latvia,False,True,False,0.0,2015.0,2015.0,LV,1900449.0,68.0,3.438638258794949e-05,group,20
198,2023,RU,0,Latvia,False,True,False,1.0,2020.0,2020.0,LV,1900449.0,116771.0,0.0614439008886847,group,20
199,2023,SM,0,Latvia,False,True,False,0.0,0.0,0.0,LV,1900449.0,0.0,0.0,group,20
200,2023,RS,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,22.0,1.1576211726807718e-05,group,20
201,2023,YU,0,Latvia,False,True,False,0.0,0.0,0.0,LV,1900449.0,0.0,0.0,group,20
202,2023,SK,0,Latvia,False,True,False,0.0,0.0,0.0,LV,1900449.0,0.0,0.0,group,20
203,2023,SI,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,12.0,6.314297305531482e-06,group,20
204,2023,ES,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,220.0,0.000115762117268,group,20
205,2023,SE,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,272.0,0.0001431240722587,group,20
206,2023,CH,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,97.0,5.104056988637948e-05,group,20
207,2023,TR,0,Latvia,False,True,False,0.0,2010.0,2010.0,LV,1900449.0,106.0,5.053502768699748e-05,group,20
208,2023,UA,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,32262.0,0.0169759883059213,group,20
209,2023,GB,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,3712.0,0.0019532226331777,group,20
210,2023,YU,0,Latvia,False,True,False,0.0,0.0,0.0,LV,1900449.0,0.0,0.0,group,20
211,2023,CZ,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,159.0,8.366443929829214e-05,group,20
212,2023,MK,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,17.0,8.9452545161696e-06,group,20
213,2023,RU,0,Latvia,False,True,False,1.0,2020.0,2020.0,LV,1900449.0,116771.0,0.0614439008886847,group,20
214,2023,NL,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,161.0,8.471682218254739e-05,group,20
215,2023,MD,0,Latvia,False,True,False,0.0,2020.0,2020.0,LV,1900449.0,1707.0,0.0008982087917118,group,20
216,2023,AL,0,Portugal,True,False,False,0.0,2020.0,2020.0,PT,10297081.0,55.0,5.341319544830229e-06,female,5
217,2023,AD,0,Portugal,True,False,False,0.0,2010.0,2010.0,PT,10297081.0,329.0,3.111670181876649e-05,female,5
218,2023,AM,0,Portugal,True,False,False,0.0,2020.0,2020.0,PT,10297081.0,112.0,1.0876868891290647e-05,female,5
219,2023,AU,0,Portugal,True,False,False,0.0,2020.0,2020.0,PT,10297081.0,1377.0,0.0001337272184223,female,5
220,2023,AT,0,Portugal,True,False,False,0.0,2020.0,2020.0,PT,10297081.0,576.0,5.593818286949476e-05,female,5
221,2023,AZ,0,Portugal,True,False,False,0.0,2020.0,2020.0,PT,10297081.0,73.0,7.08938775950194e-06,female,5
222,2023,BY,0,Portugal,True,False,False,0.0,2020.0,2020.0,PT,10297081.0,1084.0,0.0001052725524835,female,5
223,2023,BE,0,Portugal,True,False,False,0.0,2020.0,2020.0,PT,10297081.0,3924.0,0.0003810788707984,female,5
