index,year,from_code2,votes,to_country,lang_own,lang_eng,lang_other,has_border,migration_band,migration_year,to_code2,to_code3,population,count,prop_emigrants,gender,comps_without_win
980,2000,TR,0.0,Israel,0.0,0.0,1.0,,2000,2000,IL,ISR,6289000.0,31716,0.0050430911114644,group,1
981,2000,TR,0.0,Iceland,0.0,1.0,0.0,,2000,2000,IS,ISL,281205.0,35,0.0001244643587418,group,44
982,2000,TR,0.0,Latvia,0.0,1.0,0.0,,2000,2000,LV,LVA,2367550.0,25,1.0559439082595932e-05,group,44
983,2000,TR,5.0,Malta,0.0,0.0,1.0,,2000,2000,MT,MLT,390087.0,117,0.0002999330918487,female,44
984,2000,TR,3.0,Netherlands,0.0,1.0,0.0,,2000,2000,NL,NLD,15925513.0,176615,0.0110900666119829,female,24
985,2000,TR,10.0,Norway,0.0,1.0,0.0,,2000,2000,NO,NOR,4490967.0,7300,0.0016254851126717,group,4
986,2000,TR,0.0,Romania,0.0,1.0,0.0,,2000,2000,RO,ROU,22442971.0,2797,0.0001246269934582,male,44
987,2000,TR,0.0,Russia,0.0,1.0,0.0,,2000,2000,RU,RUS,146596869.0,8962,6.113363853630461e-05,female,44
988,2000,TR,12.0,Sweden,0.0,1.0,0.0,,2000,2000,SE,SWE,8872109.0,31894,0.003594861154208,male,0
989,2001,BA,0.0,Germany,0.0,0.0,1.0,,2005,2005,DE,DEU,82469422.0,157145,0.0019054941357537,female,18
990,2001,BA,0.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,18774,0.0034642006763808,male,0
991,2001,BA,4.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,0,0.0,group,45
992,2001,BA,5.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,1888,4.325002396733982e-05,male,31
993,2001,BA,12.0,France,0.0,0.0,1.0,,2005,2005,FR,FRA,63188395.0,11323,0.0001791942966742,female,23
994,2001,BA,0.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,6717,0.000111206388826,female,3
995,2001,BA,8.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,407,3.704272035913418e-05,group,45
996,2001,BA,7.0,Croatia,0.0,1.0,0.0,1.0,2005,2005,HR,HRV,4310145.0,416359,0.0965997663651686,female,45
997,2001,BA,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,749,0.0001800517991477,male,4
998,2001,BA,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,83,0.0002797117957497,group,45
999,2001,BA,2.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,0,0.0,group,45
1000,2001,BA,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,4,1.7866722291728734e-06,male,45
1001,2001,BA,1.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,122,0.0003021043299969,male,45
1002,2001,BA,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,6625,0.0004059469108451,female,25
1003,2001,BA,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,12486,0.0027006736110705,male,5
1004,2001,BA,0.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,3440,9.01338894384698e-05,male,45
1005,2001,BA,0.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,44,4.189147632227113e-06,group,45
1006,2001,BA,0.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,582,4.055217457412935e-06,group,45
1007,2001,BA,3.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,54222,0.0060049357821168,group,1
1008,2001,BA,10.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,79262,0.0396216096785061,female,45
1009,2001,BA,0.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,2294,3.338926593320415e-05,male,45
1010,2001,DE,0.0,Bosnia and Herzegovina,0.0,0.0,1.0,,2005,2005,BA,BIH,4094297.0,530,0.0001294483521835,male,45
1011,2001,DE,12.0,Denmark,0.0,1.0,0.0,1.0,2005,2005,DK,DNK,5419432.0,31594,0.0058297622333853,male,0
1012,2001,DE,10.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,1174,0.0008665645586905,group,45
1013,2001,DE,0.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,180349,0.0041314081422064,male,31
1014,2001,DE,6.0,France,0.0,0.0,1.0,1.0,2005,2005,FR,FRA,63188395.0,222726,0.0035247928041217,female,23
1015,2001,DE,2.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,260849,0.0043186058238638,female,3
1016,2001,DE,8.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,108685,0.0098918625607678,group,45
1017,2001,DE,3.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,20667,0.0047949662946374,female,45
1018,2001,DE,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,11805,0.0028377990506534,male,4
1019,2001,DE,0.0,Israel,1.0,0.0,0.0,,2005,2005,IL,ISR,6930100.0,24742,0.0035702226519097,male,2
1020,2001,DE,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,1387,0.0046742200084924,group,45
1021,2001,DE,0.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,1819,0.0005474746939679,group,45
1022,2001,DE,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,3723,0.0016629451773026,male,45
1023,2001,DE,1.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,756,0.0018720563399812,male,45
1024,2001,DE,0.0,Netherlands,0.0,1.0,0.0,1.0,2005,2005,NL,NLD,16319868.0,116888,0.0071623128324322,female,25
1025,2001,DE,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,14000,0.003028145967883,male,5
1026,2001,DE,5.0,Poland,0.0,1.0,0.0,1.0,2005,2005,PL,POL,38165445.0,90919,0.0023822334575163,male,45
1027,2001,DE,0.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,26104,0.0024853070407194,group,45
1028,2001,DE,0.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,145892,0.0010165357135685,group,45
1029,2001,DE,0.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,41136,0.0045556976565445,group,1
1030,2001,DE,4.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,11925,0.0059610872223283,female,45
1031,2001,DE,7.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,263557,0.0038360831567382,male,45
1032,2001,DK,4.0,Germany,0.0,0.0,1.0,1.0,2005,2005,DE,DEU,82469422.0,20711,0.000251135505715,female,18
1033,2001,DK,8.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,94,6.938421509106678e-05,group,45
1034,2001,DK,0.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,8358,0.0001914638243215,male,31
1035,2001,DK,6.0,France,0.0,0.0,1.0,,2005,2005,FR,FRA,63188395.0,6496,0.0001028036872909,female,23
1036,2001,DK,0.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,19297,0.0003194803759381,female,3
1037,2001,DK,5.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,867,7.890918562990008e-05,group,45
1038,2001,DK,0.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,64,1.4848688385193538e-05,female,45
1039,2001,DK,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,807,0.0001939943950764,male,4
1040,2001,DK,0.0,Israel,1.0,0.0,0.0,,2005,2005,IL,ISR,6930100.0,1625,0.0002344843508751,male,2
1041,2001,DK,2.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,2637,0.008886747052916,group,45
1042,2001,DK,0.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,236,7.103025166379335e-05,group,45
1043,2001,DK,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,222,9.916030871909448e-05,male,45
1044,2001,DK,12.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,60,0.0001485758999985,male,45
1045,2001,DK,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,3265,0.0002000628926655,female,25
1046,2001,DK,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,21971,0.0047522425043113,male,5
1047,2001,DK,1.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,814,2.1328193605498376e-05,male,45
1048,2001,DK,0.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,390,3.713108128564941e-05,group,45
1049,2001,DK,0.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,1405,9.789657264029509e-06,group,45
1050,2001,DK,10.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,42143,0.0046672201074425,group,1
1051,2001,DK,0.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,30,1.4996445842335366e-05,female,45
1052,2001,DK,3.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,3242,4.718744557778895e-05,male,45
1053,2001,EE,1.0,Germany,0.0,0.0,1.0,,2005,2005,DE,DEU,82469422.0,9351,0.0001133874807562,female,18
1054,2001,EE,12.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,772,0.0001424503527306,male,0
1055,2001,EE,3.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,575,1.3172014714629446e-05,male,31
1056,2001,EE,10.0,France,0.0,0.0,1.0,,2005,2005,FR,FRA,63188395.0,786,1.24389929511582e-05,female,23
1057,2001,EE,0.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,4927,8.157121895877377e-05,female,3
1058,2001,EE,6.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,96,8.737349273898972e-06,group,45
1059,2001,EE,0.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,13,3.016139828242437e-06,female,45
1060,2001,EE,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,2297,0.0005521748766921,male,4
1061,2001,EE,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,81,0.0002729717524786,group,45
1062,2001,EE,0.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,1107,0.000333180036406,group,45
1063,2001,EE,8.0,Latvia,0.0,1.0,0.0,1.0,2005,2005,LV,LVA,2238799.0,3803,0.0016986786218861,male,45
1064,2001,EE,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,298,1.825995161235373e-05,female,25
1065,2001,EE,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,626,0.0001354013839924,male,5
1066,2001,EE,0.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,245,6.419419451286367e-06,male,45
1067,2001,EE,0.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,182,1.7327837933303058e-05,group,45
1068,2001,EE,4.0,Russia,0.0,1.0,0.0,1.0,2005,2005,RU,RUS,143518814.0,63001,0.0004389738059011,group,45
1069,2001,EE,7.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,9764,0.0010813358595512,group,1
1070,2001,EE,5.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,0,0.0,female,45
1071,2001,EE,0.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,109,1.5864995582908684e-06,male,45
1072,2001,ES,10.0,Germany,0.0,0.0,1.0,,2005,2005,DE,DEU,82469422.0,101503,0.0012307955789965,female,18
1073,2001,ES,7.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,3627,0.000669258328179,male,0
1074,2001,ES,8.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,0,0.0,group,45
1075,2001,ES,3.0,France,0.0,0.0,1.0,1.0,2005,2005,FR,FRA,63188395.0,306067,0.0048437216992139,female,23
1076,2001,ES,1.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,64159,0.0010622138902325,female,3
1077,2001,ES,12.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,1085,9.875024960604566e-05,group,45
1078,2001,ES,0.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,123,2.853732299029383e-05,female,45
1079,2001,ES,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,6314,0.0015178198395447,male,4
1080,2001,ES,0.0,Israel,1.0,0.0,0.0,,2005,2005,IL,ISR,6930100.0,2317,0.0003343386098324,male,2
1081,2001,ES,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,224,0.0007548848463607,group,45
1082,2001,ES,0.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,745,0.0002242268537691,group,45
1083,2001,ES,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,107,4.779348213037437e-05,male,45
1084,2001,ES,4.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,56,0.0001386708399986,male,45
1085,2001,ES,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,18268,0.0011193717988405,female,25
1086,2001,ES,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,1824,0.000394524160387,male,5
1087,2001,ES,0.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,3029,7.936498578753634e-05,male,45
1088,2001,ES,6.0,Portugal,1.0,0.0,0.0,1.0,2005,2005,PT,PRT,10503330.0,15191,0.0014463032200264,group,45
1089,2001,ES,0.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,1110,7.734177624962814e-06,group,45
1090,2001,ES,5.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,5546,0.0006142040840916,group,1
1091,2001,ES,2.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,43,2.149490570734736e-05,female,45
1092,2001,ES,0.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,1165,1.6956623719347354e-05,male,45
1093,2001,FR,0.0,Bosnia and Herzegovina,0.0,0.0,1.0,,2005,2005,BA,BIH,4094297.0,152,3.712481043754276e-05,male,45
1094,2001,FR,6.0,Germany,0.0,0.0,1.0,1.0,2005,2005,DE,DEU,82469422.0,112952,0.001369622791827,female,18
1095,2001,FR,4.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,5206,0.0009606172750207,male,0
1096,2001,FR,8.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,151,0.0001114576221143,group,45
1097,2001,FR,5.0,Spain,1.0,0.0,0.0,1.0,2005,2005,ES,ESP,43653155.0,177040,0.0040556060610052,male,31
1098,2001,FR,0.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,108012,0.0017882424400598,female,3
1099,2001,FR,3.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,6696,0.0006094301118544,group,45
1100,2001,FR,0.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,1075,0.00024941156272,female,45
1101,2001,FR,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,9213,0.002214709246393,male,4
1102,2001,FR,10.0,Israel,1.0,0.0,0.0,,2005,2005,IL,ISR,6930100.0,33850,0.0048844894013073,male,2
1103,2001,FR,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,355,0.0011963576806163,group,45
1104,2001,FR,0.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,280,8.42731799400938e-05,group,45
1105,2001,FR,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,232,0.000103626989292,male,45
1106,2001,FR,0.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,203,0.0005026817949949,male,45
1107,2001,FR,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,19352,0.0011857939047056,female,25
1108,2001,FR,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,3159,0.0006832795080387,male,5
1109,2001,FR,0.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,31040,0.0008133011419099,male,45
1110,2001,FR,12.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,95316,0.0090748362662127,group,45
1111,2001,FR,0.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,1997,1.3914551997343013e-05,group,45
1112,2001,FR,2.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,6460,0.0007154270434966,group,1
1113,2001,FR,1.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,1549,0.0007743164869925,female,45
1114,2001,FR,7.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,15392,0.0002240312036808,male,45
1115,2001,GB,2.0,Germany,0.0,0.0,1.0,,2005,2005,DE,DEU,82469422.0,96506,0.0011702034240036,female,18
1116,2001,GB,10.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,15379,0.0028377512624939,male,0
1117,2001,GB,12.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,295,0.0002177483345943,group,45
1118,2001,GB,3.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,222431,0.0050954163565038,male,31
1119,2001,GB,6.0,France,0.0,0.0,1.0,,2005,2005,FR,FRA,63188395.0,143491,0.0022708441953621,female,23
1120,2001,GB,7.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,15618,0.0014214575099974,group,45
1121,2001,GB,0.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,419,9.721250677181394e-05,female,45
1122,2001,GB,5.0,Ireland,1.0,1.0,0.0,1.0,2005,2005,IE,IRL,4159914.0,207764,0.0499443017331608,male,4
1123,2001,GB,0.0,Israel,1.0,0.0,0.0,,2005,2005,IL,ISR,6930100.0,19593,0.0028272319302751,male,2
1124,2001,GB,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,918,0.0030936798614247,group,45
1125,2001,GB,4.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,2224,0.0006693698292384,group,45
1126,2001,GB,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,803,0.0003586744500064,male,45
1127,2001,GB,1.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,8005,0.0198225013248017,male,45
1128,2001,GB,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,47173,0.0028905258302334,female,25
1129,2001,GB,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,14463,0.0031282910809637,male,5
1130,2001,GB,0.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,18982,0.0004973608980584,male,45
1131,2001,GB,0.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,14299,0.001361377772573,group,45
1132,2001,GB,0.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,1267,8.828110856601699e-06,group,45
1133,2001,GB,8.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,16960,0.0018782728572295,group,1
1134,2001,GB,0.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,215,0.0001074745285367,female,45
1135,2001,GB,0.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,18224,0.0002652510821127,male,45
1136,2001,GR,1.0,Germany,0.0,0.0,1.0,,2005,2005,DE,DEU,82469422.0,256149,0.0031059875744006,female,18
1137,2001,GR,6.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,1268,0.0002339728591483,male,0
1138,2001,GR,12.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,0,0.0,group,45
1139,2001,GR,8.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,2136,4.8931171183388695e-05,male,31
1140,2001,GR,4.0,France,0.0,0.0,1.0,,2005,2005,FR,FRA,63188395.0,11470,0.0001815206732185,female,23
1141,2001,GR,0.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,33243,0.00055036980553,female,3
1142,2001,GR,7.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,137,3.178547357455492e-05,female,45
1143,2001,GR,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,505,0.0001213967404133,male,4
1144,2001,GR,2.0,Israel,1.0,0.0,0.0,,2005,2005,IL,ISR,6930100.0,2495,0.0003600236648821,male,2
1145,2001,GR,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,18,6.06603894397002e-05,group,45
1146,2001,GR,0.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,35,1.0534147492511724e-05,group,45
1147,2001,GR,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,23,1.0273365317744022e-05,male,45
1148,2001,GR,3.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,52,0.0001287657799987,male,45
1149,2001,GR,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,7941,0.0004865848179654,female,25
1150,2001,GR,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,649,0.0001403761952254,male,5
1151,2001,GR,0.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,3009,7.8840951546615e-05,male,45
1152,2001,GR,0.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,157,1.4947640414992198e-05,group,45
1153,2001,GR,5.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,1918,1.336410151772854e-05,group,45
1154,2001,GR,0.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,10633,0.0011775751940402,group,1
1155,2001,GR,0.0,Slovenia,0.0,1.0,0.0,,2005,2005,SI,SVN,2000474.0,61,3.0492773212748578e-05,female,45
1156,2001,GR,10.0,Turkey,0.0,0.0,1.0,1.0,2005,2005,TR,TUR,68704715.0,57056,0.0008304524660352,male,45
1157,2001,HR,10.0,Bosnia and Herzegovina,0.0,0.0,1.0,1.0,2005,2005,BA,BIH,4094297.0,17930,0.0043792621785864,male,45
1158,2001,HR,1.0,Germany,0.0,0.0,1.0,,2005,2005,DE,DEU,82469422.0,188110,0.0022809666351244,female,18
1159,2001,HR,12.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,662,0.0001221530226783,male,0
1160,2001,HR,2.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,0,0.0,group,45
1161,2001,HR,0.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,1532,3.509482877010837e-05,male,31
1162,2001,HR,6.0,France,0.0,0.0,1.0,,2005,2005,FR,FRA,63188395.0,9031,0.000142921813412,female,23
1163,2001,HR,3.0,United Kingdom,1.0,1.0,0.0,,2005,2005,GB,GBR,60401206.0,7093,0.0001174314300942,female,3
1164,2001,HR,5.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,397,3.61325798097697e-05,group,45
1165,2001,HR,0.0,Ireland,1.0,1.0,0.0,,2005,2005,IE,IRL,4159914.0,591,0.0001420702447214,male,4
1166,2001,HR,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,81,0.0002729717524786,group,45
1167,2001,HR,0.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,0,0.0,group,45
1168,2001,HR,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,7,3.1266764010525287e-06,male,45
1169,2001,HR,0.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,87,0.0002154350549978,male,45
1170,2001,HR,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,179,1.0968225968494353e-05,female,25
1171,2001,HR,0.0,Norway,0.0,1.0,0.0,,2005,2005,NO,NOR,4623291.0,2540,0.0005493921970302,male,5
1172,2001,HR,0.0,Poland,0.0,1.0,0.0,,2005,2005,PL,POL,38165445.0,812,2.1275790181406244e-05,male,45
1173,2001,HR,0.0,Portugal,1.0,0.0,0.0,,2005,2005,PT,PRT,10503330.0,89,8.47350316518666e-06,group,45
1174,2001,HR,0.0,Russia,0.0,1.0,0.0,,2005,2005,RU,RUS,143518814.0,284,1.978834635576072e-06,group,45
1175,2001,HR,4.0,Sweden,0.0,1.0,0.0,,2005,2005,SE,SWE,9029572.0,5873,0.0006504184251479,group,1
1176,2001,HR,8.0,Slovenia,0.0,1.0,0.0,1.0,2005,2005,SI,SVN,2000474.0,56322,0.0281543274244004,female,45
1177,2001,HR,7.0,Turkey,0.0,0.0,1.0,,2005,2005,TR,TUR,68704715.0,214,3.114778949305008e-06,male,45
1178,2001,IE,6.0,Germany,0.0,0.0,1.0,,2005,2005,DE,DEU,82469422.0,11942,0.0001448051860967,female,18
1179,2001,IE,12.0,Denmark,0.0,1.0,0.0,,2005,2005,DK,DNK,5419432.0,1280,0.0002361871133358,male,0
1180,2001,IE,10.0,Estonia,1.0,1.0,0.0,,2005,2005,EE,EST,1354775.0,0,0.0,group,45
1181,2001,IE,3.0,Spain,1.0,0.0,0.0,,2005,2005,ES,ESP,43653155.0,9107,0.000208621805228,male,31
1182,2001,IE,7.0,France,0.0,0.0,1.0,,2005,2005,FR,FRA,63188395.0,8596,0.0001360376379238,female,23
1183,2001,IE,4.0,United Kingdom,1.0,1.0,0.0,1.0,2005,2005,GB,GBR,60401206.0,461897,0.0076471486347474,female,3
1184,2001,IE,5.0,Greece,0.0,0.0,1.0,,2005,2005,GR,GRC,10987314.0,549,4.996671616010974e-05,group,45
1185,2001,IE,0.0,Croatia,0.0,1.0,0.0,,2005,2005,HR,HRV,4310145.0,32,7.424344192596769e-06,female,45
1186,2001,IE,0.0,Iceland,0.0,1.0,0.0,,2005,2005,IS,ISL,296734.0,68,0.0002291614712166,group,45
1187,2001,IE,1.0,Lithuania,0.0,0.0,1.0,,2005,2005,LT,LTU,3322528.0,794,0.0002389746602586,group,45
1188,2001,IE,0.0,Latvia,0.0,1.0,0.0,,2005,2005,LV,LVA,2238799.0,399,0.0001782205548599,male,45
1189,2001,IE,0.0,Malta,1.0,1.0,0.0,,2005,2005,MT,MLT,403834.0,223,0.0005522070949944,male,45
1190,2001,IE,0.0,Netherlands,0.0,1.0,0.0,,2005,2005,NL,NLD,16319868.0,4463,0.0002734703491474,female,25
